"Flow Depth, D [m]",SLOPE,CHARGE,"Channel Width, B [m]","Particle size, d [m]",Bed Form
1.5,0.0000934179,9616.83,282.95,0.001285,2
1.31,0.0001063553,4865.36,277.03,0.001285,2
1.22,0.0001061603,1925.1,267.32,0.001285,2
1.11,0.0001084363,2075.84,258.76,0.001285,2
0.97,0.0001291720,1048.65,257.4,0.001285,2
1.65,0.0001022056,904.18,94.75,0.001285,2
1.35,0.0001133110,4827.78,278.86,0.001285,2
1.52,0.0001108724,9533.88,287.91,0.001285,2
1.36,0.0001122396,5495.71,278.71,0.001285,2
1.71,0.0001161353,14664.12,296.09,0.001285,2
2,0.0000945128,24199.25,336.08,0.001285,2
2.09,0.0001037263,22627.8,345.13,0.001285,2
1.7,0.0001083063,7701.29,316.66,0.001285,2
1.55,0.0001120205,4166.27,289.08,0.001285,2
1.55,0.0000586218,3744.46,289.08,0.001285,2
1.13,0.0001111852,1368,258.96,0.001285,2
4.11,0.0001637457,415972.24,429.27,0.001285,2
3.67,0.0001563823,185147.33,415.13,0.001285,2
3.11,0.0001866145,108687.75,412.4,0.001285,2
2.98,0.0001436177,61159.59,408.22,0.001285,2
2.59,0.0001156465,29166.57,379.71,0.001285,2
2.18,0.0001126726,14600.12,365.33,0.001285,2
2.04,0.0000816994,8047.72,336.33,0.001285,2
1.66,0.0000818536,1958.49,286.74,0.001285,2
1.33,0.0001099436,1362.08,278.08,0.001285,2
1.97,0.0000890199,31495.31,333.15,0.001285,2
1.02,0.0001153484,1085.63,257.65,0.001285,2
0.33,0.0001167306,3.34,45.02,0.001285,2
0.49,0.0001392727,7.88,48.12,0.001015,2
0.63,0.0001768721,26.46,50.87,0.001015,2
0.69,0.0003216232,37.4,52.31,0.001015,2
1,0.0004239428,122.65,60.14,0.001015,2
0.83,0.0005569154,99.15,56.19,0.001015,2
0.64,0.0002057900,16.43,51.08,0.001015,2
1.02,0.0004387732,79.38,60.76,0.001015,2
0.93,0.0005076323,120.76,59.34,0.001015,2
0.75,0.0003994993,48.69,53.18,0.001015,2
0.96,0.0004337385,172.99,58.98,0.001015,2
0.97,0.0005054306,34.03,60.41,0.001015,2
1.01,0.0004666542,28.6,61.66,0.001015,2
0.94,0.0005163755,25.6,59.69,0.001015,2
1.21,0.0003776492,257.37,66.47,0.001015,2
1.23,0.0003802295,260.31,67.19,0.001015,2
1.11,0.0004003571,63.24,63.26,0.001015,2
1,0.0005024523,33.48,61.48,0.001015,2
1.37,0.0001632291,413.87,170.62,0.001365,2
1.57,0.0002132356,805.49,172.61,0.001365,2
1.67,0.0002348595,1165.58,173.62,0.001365,2
1.61,0.0002326046,1091.29,173.01,0.001365,2
1.46,0.0002006112,488.35,171.55,0.001365,2
1.34,0.0001675970,271.67,170.29,0.001365,2
2.05,0.0003560388,3980.06,179.35,0.001365,2
2.24,0.0003694360,6292.36,183.22,0.001365,2
2.13,0.0003515411,3474.53,180.91,0.001365,2
1.95,0.0003219894,1600.36,177.38,0.001365,2
1.98,0.0002325141,1081.27,175.91,0.001365,2
1.72,0.0002598444,761.94,174.6,0.001365,2
1.17,0.0001512584,137.24,168.91,0.001365,2
1.01,0.0000435978,10.81,167.25,0.001365,2
1.39,0.0001600308,139.34,171.11,0.001365,2
1.37,0.0001013751,63.19,170.05,0.001365,2
2.03,0.0002930562,1771.5,178.01,0.001365,2
2.21,0.0002618290,2139.46,179.28,0.001365,2
1.85,0.0002535978,521.56,175.53,0.001365,2
1.72,0.0002008289,325.76,173.34,0.001365,2
1.39,0.0000048841,27.39,97.66,0.00208,2
1.51,0.0000065238,70.44,98.23,0.00208,2
1.55,0.0000117568,207.2,98.85,0.00208,2
1.57,0.0000294919,321.66,100.29,0.00208,2
1.68,0.0000717078,565.8,102.1,0.00208,2
1.65,0.0000588311,214.06,101.53,0.00208,2
1.42,0.0000070807,35.57,98.07,0.00208,2
2.03,0.0003980241,2740.77,107.98,0.00208,2
1.91,0.0002292659,1255.92,105.82,0.00208,2
1.81,0.0000717467,446.13,102.67,0.00208,2
1.53,0.0000235295,113.06,99.83,0.00208,2
1.58,0.0000147146,85.5,99.26,0.00208,2
1.45,0.0000112018,22.08,98.59,0.00208,2
1.81,0.0000682895,239.16,102.67,0.00208,2
1.82,0.0001286120,719.88,104.42,0.00208,2
1.68,0.0000609524,173.05,102.05,0.00208,2
3.57,0.0000006280,38.03,165.15,0.001615,2
3.56,0.0000168162,674.87,165.04,0.001615,2
3.8,0.0000579408,3232.9,167.32,0.001615,2
3.88,0.0000978198,4897.25,168.06,0.001615,2
3.6,0.0000199245,450.38,165.4,0.001615,2
4.51,0.0002354002,41573.59,173.18,0.001615,2
4.55,0.0001781496,30297.96,172.73,0.001615,2
4.2,0.0001712545,15791.19,171.15,0.001615,2
4.01,0.0001441794,10416.1,169.31,0.001615,2
3.9,0.0001319370,7899.87,168.31,0.001615,2
3.71,0.0000617664,3100.77,166.46,0.001615,2
3.7,0.0000181309,921.46,166.36,0.001615,2
3.55,0.0000017599,129.21,165.01,0.001615,2
